date_time,Ca mg/l,Mg mg/l,K mg/l,NO3-N mg/l,Cl mg/l,Na mg/l,SO4 mg/l,Flow cumecs,LogQ,dayno,Date
2007-11-21 11:00:00,0.548,0.597,0.112,0.208,5.69,3.46,2.13,0.06396,-1.194091544925803,325.666667,2007-11-21 11:00:00
2007-11-21 18:00:00,0.573,0.621,0.118,0.212,5.71,3.57,2.19,0.06231,-1.2054422487452385,325.958333,2007-11-21 18:00:00
2007-11-22 01:00:00,0.57,0.615,0.118,0.221,5.75,3.53,2.19,0.06066,-1.2170975940253552,326.25,2007-11-22 01:00:00
2007-11-22 08:00:00,0.559,0.607,0.113,0.21,5.66,3.52,2.16,0.06396,-1.194091544925803,326.541667,2007-11-22 08:00:00
2007-11-22 15:00:00,0.594,0.636,0.12,0.216,5.7,3.57,2.37,0.06066,-1.2170975940253552,326.833333,2007-11-22 15:00:00
2007-11-22 22:00:00,0.589,0.629,0.124,0.224,5.71,3.55,2.16,0.05902,-1.2290007948360593,327.125,2007-11-22 22:00:00
2007-11-23 05:00:00,0.592,0.63,0.102,0.226,5.65,3.54,2.13,0.05739,-1.2411637752530418,327.416667,2007-11-23 05:00:00
2007-11-23 12:00:00,0.59,0.631,0.11,0.226,5.63,3.54,2.13,0.05739,-1.2411637752530418,327.708333,2007-11-23 12:00:00
2007-11-23 19:00:00,0.5834999999999999,0.6245,0.11699999999999999,0.2285,5.66,3.5300000000000002,2.13,0.05658,-1.247337056879028,328.0,2007-11-23 19:00:00
2007-11-24 02:00:00,0.577,0.618,0.124,0.231,5.69,3.52,2.13,0.05577,-1.253599355508439,328.291667,2007-11-24 02:00:00
2007-11-24 09:00:00,0.535,0.638,0.256,0.22,6.11,3.53,2.04,0.16323,-0.7872000193744331,328.583333,2007-11-24 09:00:00
2007-11-24 16:00:00,0.524,0.615,0.162,0.241,5.85,3.53,2.19,0.08976,-1.0469171560879138,328.875,2007-11-24 16:00:00
2007-11-24 23:00:00,0.527,0.61,0.127,0.241,5.75,3.53,2.19,0.0827,-1.0824944904474534,329.166667,2007-11-24 23:00:00
2007-11-25 06:00:00,0.541,0.627,0.152,0.239,5.7,3.62,2.19,0.0775,-1.1106982974936896,329.458333,2007-11-25 06:00:00
2007-11-25 13:00:00,0.54,0.615,0.133,0.233,5.65,3.54,2.19,0.07406,-1.1304162922865761,329.75,2007-11-25 13:00:00
2007-11-25 20:00:00,0.546,0.616,0.133,0.226,5.72,3.53,2.19,0.07406,-1.1304162922865761,330.041667,2007-11-25 20:00:00
2007-11-26 03:00:00,0.551,0.619,0.148,0.221,5.67,3.53,2.19,0.07406,-1.1304162922865761,330.333333,2007-11-26 03:00:00
2007-11-26 10:00:00,0.552,0.618,0.14,0.222,5.71,3.54,2.22,0.07066,-1.1508263669011733,330.625,2007-11-26 10:00:00
2007-11-26 17:00:00,0.556,0.627,0.12,0.222,5.66,3.55,2.19,0.06982,-1.1560201555218401,330.916667,2007-11-26 17:00:00
2007-11-27 00:00:00,0.549,0.618,0.133,0.208,5.64,3.53,2.16,0.07922,-1.101165161931726,331.208333,2007-11-27 00:00:00
2007-11-27 07:00:00,0.526,0.622,0.109,0.203,5.59,3.55,2.07,0.07236,-1.140501441812224,331.5,2007-11-27 07:00:00
2007-11-27 14:00:00,0.544,0.638,0.12,0.215,5.58,3.62,2.13,0.07151,-1.1456332219591303,331.791667,2007-11-27 14:00:00
2007-11-27 21:00:00,0.53,0.608,0.12,0.202,5.54,3.53,2.07,0.07236,-1.140501441812224,332.083333,2007-11-27 21:00:00
2007-11-28 04:00:00,0.531,0.616,0.127,0.201,5.56,3.49,2.07,0.07406,-1.1304162922865761,332.375,2007-11-28 04:00:00
2007-11-28 11:00:00,0.499,0.593,0.144,0.194,5.42,3.41,1.95,0.13979,-0.8545238951150406,332.666667,2007-11-28 11:00:00
2007-11-28 18:00:00,0.494,0.607,0.125,0.211,5.47,3.47,2.04,0.10335,-0.985689519036693,332.958333,2007-11-28 18:00:00
2007-11-29 01:00:00,0.476,0.607,0.128,0.235,5.55,3.49,2.04,0.127,-0.8961962790440431,333.25,2007-11-29 01:00:00
2007-11-29 08:00:00,0.471,0.596,0.104,0.241,5.54,3.46,2.07,0.11078,-0.9555386391893351,333.541667,2007-11-29 08:00:00
2007-11-29 15:00:00,0.483,0.601,0.128,0.237,5.52,3.5,2.1,0.10335,-0.985689519036693,333.833333,2007-11-29 15:00:00
2007-11-29 22:00:00,0.455,0.579,0.129,0.216,5.46,3.4,2.04,0.16428,-0.7844153058183851,334.125,2007-11-29 22:00:00
2007-11-30 05:00:00,0.424,0.591,0.167,0.251,5.49,3.37,2.01,0.22348,-0.6507613373118731,334.416667,2007-11-30 05:00:00
2007-11-30 12:00:00,0.394,0.557,0.188,0.245,5.45,3.29,2.01,0.34639,-0.4604346542052311,334.708333,2007-11-30 12:00:00
2007-11-30 19:00:00,0.362,0.551,0.194,0.249,5.49,3.28,2.04,0.421125,-0.37558897601082336,335.0,2007-11-30 19:00:00
2007-12-01 02:00:00,0.358,0.552,0.176,0.238,5.61,3.32,2.13,0.29327,-0.5327323608204212,335.291667,2007-12-01 02:00:00
2007-12-01 09:00:00,0.373,0.568,0.163,0.223,5.92,3.41,2.19,0.2612,-0.5830268273969637,335.583333,2007-12-01 09:00:00
2007-12-01 16:00:00,0.392,0.618,0.207,0.219,6.59,3.59,2.16,0.37754,-0.4230370285143109,335.875,2007-12-01 16:00:00
2007-12-01 23:00:00,0.381,0.577,0.152,0.214,6.15,3.47,2.19,0.24092,-0.6181271455014572,336.166667,2007-12-01 23:00:00
2007-12-02 06:00:00,0.352,0.564,0.232,0.175,6.5,3.42,1.98,0.50846,-0.2937432068760798,336.458333,2007-12-02 06:00:00
2007-12-02 13:00:00,0.373,0.598,0.182,0.195,6.45,3.59,2.19,0.29959,-0.5234726870249733,336.75,2007-12-02 13:00:00
2007-12-02 20:00:00,0.4,0.642,0.18,0.198,6.87,3.78,2.28,0.27339,-0.5632173750068421,337.041667,2007-12-02 20:00:00
2007-12-03 03:00:00,0.391,0.603,0.148,0.201,6.37,3.59,2.28,0.21436,-0.6688562516284258,337.333333,2007-12-03 03:00:00
2007-12-03 10:00:00,0.396,0.603,0.166,0.197,6.41,3.6,2.22,0.22578,-0.646314531296492,337.625,2007-12-03 10:00:00
2007-12-03 17:00:00,0.403,0.603,0.153,0.191,6.55,3.6,2.22,0.22348,-0.6507613373118731,337.916667,2007-12-03 17:00:00
2007-12-04 00:00:00,0.406,0.607,0.15,0.208,6.26,3.58,2.25,0.18772,-0.7264894544595429,338.208333,2007-12-04 00:00:00
2007-12-04 07:00:00,0.413,0.596,0.137,0.193,6.15,3.56,2.22,0.17908,-0.7469529142885926,338.5,2007-12-04 07:00:00
2007-12-04 14:00:00,0.443,0.594,0.155,0.185,6.21,3.61,2.19,0.19979,-0.6994262531145659,338.791667,2007-12-04 14:00:00
2007-12-04 21:00:00,0.397,0.581,0.158,0.18,6.26,3.51,2.1,0.27832,-0.5554555842604675,339.083333,2007-12-04 21:00:00
2007-12-05 04:00:00,0.322,0.512,0.218,0.143,6.31,3.25,1.8,0.6349,-0.1972946729256479,339.375,2007-12-05 04:00:00
2007-12-05 11:00:00,0.34,0.545,0.163,0.163,6.28,3.38,2.01,0.33315,-0.4773601823958448,339.666667,2007-12-05 11:00:00
2007-12-05 18:00:00,0.349,0.541,0.128,0.174,6.05,3.39,2.13,0.23273,-0.6331476304877361,339.958333,2007-12-05 18:00:00
2007-12-06 01:00:00,0.375,0.561,0.159,0.168,6.48,3.48,2.07,0.34773,-0.45875783945071574,340.25,2007-12-06 01:00:00
2007-12-06 08:00:00,0.313,0.479,0.201,0.11,5.96,3.12,1.68,0.70288,-0.15311881407875483,340.541667,2007-12-06 08:00:00
2007-12-06 15:00:00,0.243,0.352,0.195,0.079,4.59,2.55,1.29,1.23722,0.092446931877078,340.833333,2007-12-06 15:00:00
2007-12-06 22:00:00,0.273,0.435,0.182,0.106,5.4,2.94,1.71,0.56797,-0.24567460298359478,341.125,2007-12-06 22:00:00
2007-12-07 05:00:00,0.325,0.509,0.183,0.13,6.18,3.24,1.95,0.44413,-0.3524898902030124,341.416667,2007-12-07 05:00:00
2007-12-07 12:00:00,0.338,0.519,0.158,0.151,6.04,3.29,2.04,0.32269,-0.49121449295404723,341.708333,2007-12-07 12:00:00
2007-12-07 19:00:00,0.349,0.531,0.15,0.161,5.87,3.3,2.1,0.251595,-0.5992979939659834,342.0,2007-12-07 19:00:00
2007-12-08 02:00:00,0.369,0.507,0.167,0.148,5.93,3.25,1.92,0.23041,-0.6374986760709878,342.291667,2007-12-08 02:00:00
2007-12-08 09:00:00,0.328,0.523,0.156,0.142,6.44,3.34,1.95,0.56,-0.25181197299379954,342.583333,2007-12-08 09:00:00
2007-12-08 16:00:00,0.356,0.561,0.167,0.16,6.36,3.52,2.07,0.35577,-0.4488306762177045,342.875,2007-12-08 16:00:00
2007-12-08 23:00:00,0.378,0.632,0.203,0.141,7.6,3.83,2.04,0.26849,-0.5710718851066797,343.166667,2007-12-08 23:00:00
2007-12-09 06:00:00,0.367,0.57,0.178,0.154,6.82,3.53,2.07,0.40117,-0.3966715515279936,343.458333,2007-12-09 06:00:00
2007-12-09 13:00:00,0.363,0.569,0.159,0.164,6.55,3.51,2.07,0.29453,-0.5308704626055916,343.75,2007-12-09 13:00:00
2007-12-09 20:00:00,0.369,0.57,0.158,0.165,6.45,3.47,2.07,0.2374,-0.6245192853814275,344.041667,2007-12-09 20:00:00
2007-12-10 03:00:00,0.375,0.561,0.147,0.177,6.29,3.45,2.16,0.19979,-0.6994262531145659,344.333333,2007-12-10 03:00:00
2007-12-10 10:00:00,0.389,0.561,0.131,0.183,6.18,3.46,2.16,0.17481,-0.7574337271901875,344.625,2007-12-10 10:00:00
2007-12-10 17:00:00,0.397,0.567,0.139,0.189,6.05,3.45,2.13,0.15496,-0.8097803922889456,344.916667,2007-12-10 17:00:00
2007-12-11 00:00:00,0.40900000000000003,0.57,0.1255,0.1915,6.04,3.435,2.145,0.14178,-0.8483850279839874,345.208333,2007-12-11 00:00:00
2007-12-11 07:00:00,0.421,0.573,0.112,0.194,6.03,3.42,2.16,0.1309,-0.8830603534492443,345.5,2007-12-11 07:00:00
2007-12-11 14:00:00,0.44,0.576,0.13,0.2,6.02,3.39,2.19,0.12313,-0.9096361205282819,345.791667,2007-12-11 14:00:00
2007-12-11 21:00:00,0.428,0.569,0.123,0.2,5.98,3.39,2.16,0.11549,-0.9374556186535352,346.083333,2007-12-11 21:00:00
2007-12-12 04:00:00,0.442,0.583,0.132,0.207,5.97,3.43,2.16,0.10891,-0.9629322419574422,346.375,2007-12-12 04:00:00
2007-12-12 11:00:00,0.457,0.591,0.131,0.202,5.9,3.44,2.16,0.10151,-0.99349117222471,346.666667,2007-12-12 11:00:00
2007-12-12 18:00:00,0.482,0.591,0.115,0.208,5.91,3.42,2.13,0.09786,-1.0093947885760806,346.958333,2007-12-12 18:00:00
2007-12-13 01:00:00,0.466,0.596,0.122,0.21,5.88,3.42,2.13,0.09334,-1.029932203450863,347.25,2007-12-13 01:00:00
2007-12-13 08:00:00,0.482,0.607,0.125,0.212,5.88,3.48,2.16,0.08976,-1.0469171560879138,347.541667,2007-12-13 08:00:00
2007-12-13 15:00:00,0.477,0.6025,0.121,0.2155,5.845,3.46,2.13,0.0871,-1.0599818449923368,347.833333,2007-12-13 15:00:00
2007-12-13 22:00:00,0.472,0.598,0.117,0.219,5.81,3.44,2.1,0.0827,-1.0824944904474534,348.125,2007-12-13 22:00:00
2007-12-14 05:00:00,0.491,0.608,0.128,0.22,5.89,3.48,2.19,0.07922,-1.101165161931726,348.416667,2007-12-14 05:00:00
2007-12-14 12:00:00,0.497,0.607,0.116,0.209,5.81,3.48,2.1,0.07663,-1.1156011744433136,348.708333,2007-12-14 12:00:00
2007-12-14 19:00:00,0.483,0.595,0.126,0.218,5.75,3.43,2.07,0.07406,-1.1304162922865761,349.0,2007-12-14 19:00:00
2007-12-15 02:00:00,0.4815,0.5947222222222222,0.12577777777777777,0.21766666666666667,5.7555555555555555,3.4316666666666666,2.07,0.07151,-1.1456332219591303,349.291667,2007-12-15 02:00:00
2007-12-15 09:00:00,0.48,0.5944444444444444,0.12555555555555556,0.21733333333333332,5.761111111111111,3.4333333333333336,2.07,0.06898,-1.1612768099686281,349.583333,2007-12-15 09:00:00
2007-12-15 16:00:00,0.4785,0.5941666666666666,0.12533333333333332,0.217,5.766666666666667,3.435,2.07,0.06646,-1.1774396630573076,349.875,2007-12-15 16:00:00
2007-12-15 23:00:00,0.477,0.5938888888888889,0.12511111111111112,0.21666666666666667,5.772222222222222,3.436666666666667,2.07,0.06396,-1.194091544925803,350.166667,2007-12-15 23:00:00
2007-12-16 06:00:00,0.4755,0.5936111111111111,0.12488888888888888,0.21633333333333332,5.777777777777778,3.4383333333333335,2.07,0.06231,-1.2054422487452385,350.458333,2007-12-16 06:00:00
2007-12-20 01:00:00,0.456,0.59,0.122,0.212,5.85,3.46,2.07,0.04387,-1.3578323655950548,354.25,2007-12-20 01:00:00
2007-12-20 08:00:00,0.47285714285714286,0.5934285714285714,0.12585714285714286,0.214,5.841428571428571,3.472857142857143,2.057142857142857,0.04232,-1.3734543409728706,354.541667,2007-12-20 08:00:00
2007-12-20 15:00:00,0.4897142857142857,0.5968571428571429,0.1297142857142857,0.216,5.832857142857143,3.4857142857142858,2.044285714285714,0.04078,-1.3895527785578787,354.833333,2007-12-20 15:00:00
2007-12-20 22:00:00,0.5065714285714286,0.6002857142857143,0.13357142857142856,0.218,5.824285714285714,3.4985714285714287,2.031428571428571,0.04001,-1.3978314486210028,355.125,2007-12-20 22:00:00
2007-12-21 05:00:00,0.5234285714285714,0.6037142857142856,0.13742857142857143,0.22,5.815714285714286,3.511428571428571,2.0185714285714287,0.03848,-1.4147649366342245,355.416667,2007-12-21 05:00:00
2007-12-21 12:00:00,0.5402857142857143,0.6071428571428571,0.1412857142857143,0.222,5.807142857142857,3.524285714285714,2.005714285714286,0.03848,-1.4147649366342245,355.708333,2007-12-21 12:00:00
2007-12-22 02:00:00,0.574,0.614,0.149,0.226,5.79,3.55,1.98,0.03696,-1.432268037451931,356.291667,2007-12-22 02:00:00
2007-12-22 09:00:00,0.594,0.659,0.14,0.264,5.97,3.61,2.1,0.04543,-1.342657263185374,356.583333,2007-12-22 09:00:00
2007-12-22 16:00:00,0.627,0.689,0.159,0.268,6.0,3.7,2.1,0.03772,-1.4234283159347092,356.875,2007-12-22 16:00:00
2007-12-22 23:00:00,0.625,0.664,0.191,0.271,5.91,3.59,2.07,0.0362,-1.4412914294668342,357.166667,2007-12-22 23:00:00
2007-12-23 06:00:00,0.601,0.656,0.123,0.258,5.86,3.59,2.04,0.03394,-1.4692881620183431,357.458333,2007-12-23 06:00:00
2007-12-23 13:00:00,0.61,0.665,0.125,0.261,5.87,3.65,2.04,0.03394,-1.4692881620183431,357.75,2007-12-23 13:00:00
2007-12-23 20:00:00,0.633,0.688,0.136,0.263,5.88,3.73,2.04,0.03394,-1.4692881620183431,358.041667,2007-12-23 20:00:00
2007-12-24 03:00:00,0.616,0.67,0.158,0.258,5.95,3.64,2.1,0.03469,-1.4597957001579402,358.333333,2007-12-24 03:00:00
2007-12-24 10:00:00,0.608,0.732,0.262,0.283,6.51,3.78,2.49,0.15189,-0.8184708178934966,358.625,2007-12-24 10:00:00
2007-12-24 17:00:00,0.532,0.654,0.23,0.301,6.02,3.48,2.37,0.17588,-0.7547835430523313,358.916667,2007-12-24 17:00:00
2007-12-25 00:00:00,0.532,0.644,0.156,0.324,6.05,3.52,2.31,0.1006,-0.9974020192800914,359.208333,2007-12-25 00:00:00
2007-12-25 07:00:00,0.51,0.639,0.15,0.315,5.96,3.55,2.22,0.08446,-1.073348922911111,359.5,2007-12-25 07:00:00
2007-12-25 14:00:00,0.518,0.618,0.118,0.293,5.91,3.5,2.22,0.07492,-1.1254022312968002,359.791667,2007-12-25 14:00:00
2007-12-25 21:00:00,0.51,0.628,0.144,0.289,5.85,3.52,2.22,0.09424,-1.0257647225569735,360.083333,2007-12-25 21:00:00
2007-12-26 04:00:00,0.511,0.632,0.136,0.287,5.86,3.5,2.19,0.08009,-1.0964217063369457,360.375,2007-12-26 04:00:00
2007-12-26 11:00:00,0.519,0.627,0.121,0.277,5.83,3.51,2.19,0.07406,-1.1304162922865761,360.666667,2007-12-26 11:00:00
2007-12-26 18:00:00,0.512,0.615,0.13,0.267,5.81,3.49,2.19,0.06982,-1.1560201555218401,360.958333,2007-12-26 18:00:00
2007-12-27 01:00:00,0.505,0.613,0.112,0.262,5.91,3.48,2.19,0.06563,-1.182897595743077,361.25,2007-12-27 01:00:00
2007-12-27 08:00:00,0.573,0.645,0.162,0.249,6.1,3.55,2.25,0.16012,-0.7955544185669324,361.541667,2007-12-27 08:00:00
2007-12-27 15:00:00,0.558,0.629,0.143,0.273,6.07,3.53,2.28,0.09244,-1.0341400631929283,361.833333,2007-12-27 15:00:00
2007-12-27 22:00:00,0.55,0.631,0.118,0.26,6.05,3.54,2.25,0.10798,-0.9666566768647763,362.125,2007-12-27 22:00:00
2007-12-28 05:00:00,0.457,0.56,0.19,0.265,5.68,3.23,1.98,0.59213,-0.22758293502608706,362.416667,2007-12-28 05:00:00
2007-12-28 12:00:00,0.376,0.448,0.16,0.216,4.99,2.82,1.83,0.57759,-0.2383803344522923,362.708333,2007-12-28 12:00:00
2007-12-28 19:00:00,0.383,0.471,0.16,0.208,5.35,3.0,2.04,0.423165,-0.3734902600075077,363.0,2007-12-28 19:00:00
2007-12-29 02:00:00,0.418,0.51,0.133,0.214,5.65,3.18,2.19,0.29959,-0.5234726870249733,363.291667,2007-12-29 02:00:00
2007-12-29 09:00:00,0.426,0.547,0.165,0.224,5.86,3.32,2.28,0.2189,-0.6597542384320683,363.583333,2007-12-29 09:00:00
2007-12-29 16:00:00,0.451,0.548,0.144,0.233,5.92,3.33,2.31,0.17481,-0.7574337271901875,363.875,2007-12-29 16:00:00
2007-12-29 23:00:00,0.46,0.549,0.109,0.229,5.85,3.33,2.28,0.14681,-0.8332443613347624,364.166667,2007-12-29 23:00:00
2007-12-30 06:00:00,0.486,0.56,0.125,0.225,5.8,3.33,2.31,0.12992,-0.8863239881028999,364.458333,2007-12-30 06:00:00
2007-12-30 13:00:00,0.499,0.567,0.129,0.227,5.79,3.37,2.34,0.11929,-0.9233959614163891,364.75,2007-12-30 13:00:00
2007-12-30 20:00:00,0.482,0.569,0.124,0.22,5.78,3.36,2.25,0.11078,-0.9555386391893351,365.041667,2007-12-30 20:00:00
2007-12-31 03:00:00,0.48,0.576,0.129,0.227,5.77,3.4,2.25,0.10335,-0.985689519036693,365.333333,2007-12-31 03:00:00
2007-12-31 10:00:00,0.511,0.572,0.129,0.227,5.75,3.37,2.28,0.09605,-1.0175026308022876,365.625,2007-12-31 10:00:00
2007-12-31 17:00:00,0.5,0.579,0.187,0.225,5.75,3.41,2.22,0.09244,-1.0341400631929283,365.916667,2007-12-31 17:00:00
2008-01-01 00:00:00,0.507,0.586,0.182,0.212,5.82,3.44,2.22,0.08887,-1.0512448198317301,366.208333,2008-01-01 00:00:00
2008-01-01 07:00:00,0.519,0.586,0.123,0.224,5.69,3.44,2.19,0.08358,-1.0778976331923928,366.5,2008-01-01 07:00:00
2008-01-01 14:00:00,0.58,0.57,0.114,0.232,5.68,3.37,2.25,0.08096,-1.091729500504276,366.791667,2008-01-01 14:00:00
2008-01-01 21:00:00,0.526,0.569,0.121,0.231,5.66,3.36,2.19,0.07663,-1.1156011744433136,367.083333,2008-01-01 21:00:00
2008-01-02 04:00:00,0.519,0.581,0.12,0.232,5.68,3.42,2.19,0.07321,-1.1354295931465697,367.375,2008-01-02 04:00:00
2008-01-02 11:00:00,0.516,0.584,0.121,0.233,5.69,3.42,2.16,0.07151,-1.1456332219591303,367.666667,2008-01-02 11:00:00
2008-01-02 18:00:00,0.554,0.602,0.12,0.254,5.83,3.44,2.31,0.06814,-1.1665978707681413,367.958333,2008-01-02 18:00:00
2008-01-03 01:00:00,0.5458333333333334,0.6008333333333333,0.12566666666666665,0.249,5.81,3.4483333333333333,2.25,0.06646,-1.1774396630573076,368.25,2008-01-03 01:00:00
2008-01-03 08:00:00,0.5376666666666667,0.5996666666666667,0.13133333333333333,0.2468,5.826,3.4566666666666666,2.214,0.06479,-1.1884920200546734,368.541667,2008-01-03 08:00:00
2008-01-03 15:00:00,0.5295,0.5985,0.137,0.24459999999999998,5.842,3.4650000000000003,2.178,0.06314,-1.1996954224438015,368.833333,2008-01-03 15:00:00
2008-01-03 22:00:00,0.5213333333333333,0.5973333333333333,0.14266666666666666,0.2424,5.858,3.4733333333333336,2.142,0.06066,-1.2170975940253552,369.125,2008-01-03 22:00:00
2008-01-04 05:00:00,0.5131666666666667,0.5961666666666666,0.14833333333333332,0.2402,5.874,3.481666666666667,2.106,0.05902,-1.2290007948360593,369.416667,2008-01-04 05:00:00
2008-01-04 12:00:00,0.505,0.595,0.154,0.238,5.89,3.49,2.07,0.07406,-1.1304162922865761,369.708333,2008-01-04 12:00:00
2008-01-04 19:00:00,0.521,0.639,0.163,0.229,6.33,3.65,2.1,0.09066,-1.042584285277331,370.0,2008-01-04 19:00:00
2008-01-05 02:00:00,0.516,0.639,0.162,0.236,6.35,3.66,2.13,0.08009,-1.0964217063369457,370.291667,2008-01-05 02:00:00
2008-01-05 09:00:00,0.509,0.62,0.143,0.237,6.16,3.58,2.13,0.06898,-1.1612768099686281,370.583333,2008-01-05 09:00:00
2008-01-05 16:00:00,0.499,0.615,0.124,0.238,6.04,3.54,2.1,0.06479,-1.1884920200546734,370.875,2008-01-05 16:00:00
2008-01-05 23:00:00,0.509,0.609,0.124,0.245,5.96,3.53,2.1,0.06148,-1.2112661411722925,371.166667,2008-01-05 23:00:00
2008-01-06 06:00:00,0.506,0.616,0.139,0.242,5.89,3.55,2.07,0.05984,-1.2230084151435952,371.458333,2008-01-06 06:00:00
2008-01-06 13:00:00,0.513,0.616,0.13,0.239,5.99,3.56,2.07,0.06563,-1.182897595743077,371.75,2008-01-06 13:00:00
2008-01-06 20:00:00,0.541,0.651,0.145,0.227,6.43,3.7,2.13,0.06898,-1.1612768099686281,372.041667,2008-01-06 20:00:00
2008-01-07 03:00:00,0.588,0.73,0.141,0.225,7.54,4.12,2.25,0.07663,-1.1156011744433136,372.333333,2008-01-07 03:00:00
2008-01-07 17:00:00,0.587,0.754,0.154,0.242,7.88,4.16,2.31,0.07236,-1.140501441812224,372.916667,2008-01-07 17:00:00
2008-01-08 00:00:00,0.569,0.733,0.146,0.238,7.52,4.1,2.28,0.09066,-1.042584285277331,373.208333,2008-01-08 00:00:00
2008-01-09 11:00:00,0.52,0.728,0.161,0.262,8.13,4.15,2.37,0.1309,-0.8830603534492443,374.666667,2008-01-09 11:00:00
2008-01-10 22:00:00,0.417,0.663,0.153,0.221,8.02,3.99,2.28,0.21322,-0.6711720609857195,376.125,2008-01-10 22:00:00
2008-01-11 05:00:00,0.422,0.65,0.137,0.223,7.64,3.86,2.31,0.17481,-0.7574337271901875,376.416667,2008-01-11 05:00:00
2008-01-11 12:00:00,0.445,0.635,0.161,0.227,7.39,3.8,2.55,0.15087,-0.8213971096594105,376.708333,2008-01-11 12:00:00
2008-01-11 19:00:00,0.438,0.64,0.131,0.237,7.2,3.77,2.25,0.13237,-0.8782104311407035,377.0,2008-01-11 19:00:00
2008-01-12 02:00:00,0.45,0.625,0.131,0.229,7.01,3.7,2.25,0.12409,-0.9062632154376606,377.291667,2008-01-12 02:00:00
2008-01-12 09:00:00,0.447,0.629,0.12,0.224,6.93,3.72,2.31,0.1136,-0.9446216686249999,377.583333,2008-01-12 09:00:00
2008-01-12 16:00:00,0.464,0.615,0.152,0.212,6.99,3.68,2.19,0.13286,-0.8766057518944693,377.875,2008-01-12 16:00:00
2008-01-12 23:00:00,0.434,0.613,0.119,0.21,7.06,3.69,2.1,0.16115,-0.7927696901516468,378.166667,2008-01-12 23:00:00
2008-01-13 06:00:00,0.45,0.622,0.124,0.222,7.1,3.74,2.16,0.14279,-0.8453022064036121,378.458333,2008-01-13 06:00:00
2008-01-13 13:00:00,0.432,0.625,0.151,0.227,7.09,3.73,2.16,0.16742,-0.776192662407221,378.75,2008-01-13 13:00:00
2008-01-13 20:00:00,0.418,0.622,0.141,0.223,7.1,3.72,2.16,0.19979,-0.6994262531145659,379.041667,2008-01-13 20:00:00
2008-01-14 03:00:00,0.392,0.592,0.15,0.225,7.18,3.62,2.19,0.20535,-0.6875052928103288,379.333333,2008-01-14 03:00:00
2008-01-14 10:00:00,0.371,0.576,0.145,0.22,7.24,3.63,2.1,0.3424,-0.4654662439948844,379.625,2008-01-14 10:00:00
2008-01-14 17:00:00,0.37,0.582,0.132,0.212,7.19,3.62,2.04,0.30722,-0.5125505151805434,379.916667,2008-01-14 17:00:00
2008-01-15 07:00:00,0.318,0.468,0.158,0.173,6.41,3.21,1.71,0.46769,-0.33004191593979276,380.5,2008-01-15 07:00:00
2008-01-15 14:00:00,0.341,0.499,0.141,0.187,6.57,3.35,1.95,0.30594,-0.5143637376488828,380.791667,2008-01-15 14:00:00
2008-01-15 21:00:00,0.367,0.531,0.128,0.201,6.76,3.43,2.04,0.23857,-0.6223841694402196,381.083333,2008-01-15 21:00:00
2008-01-16 04:00:00,0.386,0.548,0.142,0.208,6.64,3.46,2.04,0.19537,-0.7091421234971121,381.375,2008-01-16 04:00:00
2008-01-16 11:00:00,0.405,0.552,0.115,0.205,6.58,3.45,2.13,0.16742,-0.776192662407221,381.666667,2008-01-16 11:00:00
2008-01-16 18:00:00,0.406,0.55,0.118,0.213,6.53,3.46,2.13,0.14985,-0.8243432527183364,381.958333,2008-01-16 18:00:00
2008-01-17 01:00:00,0.42,0.567,0.115,0.213,6.5,3.48,2.16,0.14681,-0.8332443613347624,382.25,2008-01-17 01:00:00
2008-01-17 08:00:00,0.419,0.561,0.132,0.202,6.63,3.5,2.1,0.15087,-0.8213971096594105,382.541667,2008-01-17 08:00:00
2008-01-17 15:00:00,0.44,0.6,0.154,0.202,7.15,3.7,2.19,0.15599,-0.8069032419277303,382.833333,2008-01-17 15:00:00
2008-01-17 22:00:00,0.44,0.589,0.139,0.204,7.0,3.63,2.1,0.13286,-0.8766057518944693,383.125,2008-01-17 22:00:00
2008-01-18 05:00:00,0.421,0.573,0.146,0.18,7.36,3.62,1.95,0.39976,-0.39820066356546957,383.416667,2008-01-18 05:00:00
2008-01-18 12:00:00,0.295,0.405,0.186,0.106,5.99,2.98,1.41,1.15262,0.061686151089758445,383.708333,2008-01-18 12:00:00
2008-01-18 19:00:00,0.293,0.397,0.142,0.125,5.98,2.96,1.53,0.782185,-0.1066905167905511,384.0,2008-01-18 19:00:00
2008-01-19 02:00:00,0.271,0.39,0.136,0.121,5.73,2.88,1.62,0.66687,-0.17595881943471645,384.291667,2008-01-19 02:00:00
2008-01-19 09:00:00,0.278,0.4,0.133,0.131,5.85,2.91,1.77,0.42245,-0.37422468555237515,384.583333,2008-01-19 09:00:00
2008-01-19 16:00:00,0.244,0.316,0.116,0.106,4.7,2.5,1.41,1.19253,0.07646931322206782,384.875,2008-01-19 16:00:00
2008-01-19 23:00:00,0.19,0.242,0.122,0.084,3.87,2.07,1.2,0.95301,-0.020902542255657273,385.166667,2008-01-19 23:00:00
2008-01-20 06:00:00,0.163,0.2,0.093,0.07,3.22,1.8,1.08,1.60881,0.20650475707359456,385.458333,2008-01-20 06:00:00
2008-01-20 13:00:00,0.18,0.238,0.104,0.08,3.58,2.0,1.32,0.85585,-0.06760234499653572,385.75,2008-01-20 13:00:00
