Date,Calcium,Magnesium,Potassium,Sodium,Chlorures,Nitrates,Sulfates,CalciumLoad_g,MagnesiumLoad_g,PotassiumLoad_g,SodiumLoad_g,ChloruresLoad_g,NitratesLoad_g,SulfatesLoad_g,discharge,LogQ,Turbidity,TempRiver,Date
2015-06-12 20:30:00,3.0038703241895264,0.3526625514403291,0.0816445012787723,0.5988,0.9684056338028167,0.8841274193548387,0.6794401664932362,0.47160764089775564,0.05536802057613167,0.012818186700767252,0.0940116,0.15203968450704222,0.13880800483870967,0.10667210613943809,0.157,-0.8041003475907662,11.99,18.32,2015-06-12 20:30:00
2015-06-12 21:00:00,3.0059725685785534,0.3538436213991769,0.0815882352941176,0.5972304347826087,0.966918309859155,0.8827,0.6812445369406869,0.4791520274314214,0.056402673251028795,0.013005164705882344,0.09519853130434783,0.15412677859154927,0.14070238,0.10859037918834548,0.1594,-0.7975116829399065,14.46,18.23,2015-06-12 21:00:00
2015-06-12 21:30:00,3.007733167082294,0.35440329218107,0.0815703324808184,0.5958739130434783,0.9656676056338028,0.8794403225806452,0.6815275754422476,0.4740187471321695,0.055853958847736626,0.012855484398976979,0.09390972869565217,0.15218921464788732,0.13859979483870968,0.10740874588969822,0.1576,-0.8024437868464636,12.19,18.15,2015-06-12 21:30:00
2015-06-12 22:00:00,3.020266832917706,0.3557201646090535,0.0817800511508951,0.5980826086956522,0.9662788732394366,0.8778290322580645,0.6812424557752341,0.4741818927680798,0.0558480658436214,0.01283946803069053,0.0938989695652174,0.15170578309859156,0.13781915806451614,0.10695506555671176,0.157,-0.8041003475907662,12.2,18.04,2015-06-12 22:00:00
2015-06-12 22:30:00,3.021783042394015,0.3561152263374486,0.0817314578005115,0.5998652173913044,0.967374647887324,0.8774629032258064,0.6836160249739854,0.4744199376558604,0.055910090534979424,0.012831838874680306,0.09417883913043479,0.15187781971830985,0.1377616758064516,0.10732771592091571,0.157,-0.8041003475907662,12.01,17.95,2015-06-12 22:30:00
2015-06-12 23:00:00,3.025219451371571,0.3567448559670782,0.0819028132992327,0.6016478260869565,0.9687042253521128,0.878216129032258,0.6870863683662851,0.4776821513715711,0.056330012757201654,0.012932454219948845,0.09500019173913045,0.15295839718309862,0.13867032677419355,0.10849093756503643,0.1579,-0.8016178699917057,11.83,17.84,2015-06-12 23:00:00
2015-06-12 23:30:00,3.02415710723192,0.3552798353909465,0.081849104859335,0.6024782608695652,0.9708957746478872,0.8785838709677419,0.6831706555671175,0.4986835069825436,0.058585644855967074,0.01349691739130434,0.0993486652173913,0.1601007132394366,0.14487848032258063,0.11265484110301767,0.1649,-0.7827793443554812,11.93,17.77,2015-06-12 23:30:00
2015-06-13 00:00:00,3.0272867830423937,0.3527283950617284,0.0816521739130434,0.6014652173913043,0.9722056338028168,0.8799048387096774,0.6780332986472426,0.4964750324189526,0.05784745679012346,0.013390956521739118,0.09864029565217391,0.15944172394366196,0.1443043935483871,0.1111974609781478,0.164,-0.7851561519523022,12.19,17.71,2015-06-13 00:00:00
2015-06-13 00:30:00,3.030057356608479,0.3524074074074074,0.0818670076726342,0.6032434782608695,0.9715915492957748,0.8819370967741936,0.675222684703434,0.49965645810473813,0.05811198148148147,0.01349986956521738,0.09947484956521738,0.16021544647887326,0.14543142725806452,0.11134422070759627,0.1649,-0.7827793443554812,12.23,17.59,2015-06-13 00:30:00
2015-06-13 01:00:00,3.029139650872818,0.3515679012345679,0.0820332480818414,0.6045652173913043,0.9743408450704226,0.8847693548387097,0.6725848074921957,0.4967789027431422,0.05765713580246914,0.01345345268542199,0.09914869565217391,0.15979189859154933,0.1451021741935484,0.11030390842872011,0.164,-0.7851561519523022,12.12,17.48,2015-06-13 01:00:00
2015-06-13 01:30:00,3.026798004987531,0.3512633744855967,0.0824552429667519,0.6066173913043478,0.9758084507042252,0.8856935483870967,0.6695369406867846,0.49639487281795514,0.05760719341563786,0.013522659846547313,0.09948525217391303,0.16003258591549294,0.14525374193548385,0.10980405827263268,0.164,-0.7851561519523022,12.24,17.34,2015-06-13 01:30:00
2015-06-13 02:00:00,3.027019950124688,0.3511275720164609,0.082695652173913,0.6083739130434782,0.97683661971831,0.8866209677419356,0.6675504682622269,0.5027880137157107,0.05832228971193415,0.01373574782608695,0.10105090695652173,0.1622525625352113,0.1472677427419355,0.11088013277835589,0.1661,-0.7796303675486055,12.22,17.21,2015-06-13 02:00:00
2015-06-13 02:30:00,3.0307107231920196,0.3516378600823045,0.0831713554987212,0.6110695652173913,0.9781887323943664,0.8878387096774193,0.6661550468262227,0.5061286907730673,0.058723522633744855,0.013889616368286442,0.10204861739130436,0.1633575183098592,0.14826906451612903,0.1112478928199792,0.167,-0.7772835288524167,12.55,17.08,2015-06-13 02:30:00
2015-06-13 03:00:00,3.0302693266832916,0.3511975308641975,0.0833708439897698,0.6113652173913043,0.9789211267605634,0.8879806451612903,0.6648678459937565,0.4996914119700748,0.05791247283950617,0.013747852173913038,0.10081412434782608,0.1614240938028169,0.14642800838709677,0.10963670780437043,0.1649,-0.7827793443554812,12.13,16.93,2015-06-13 03:00:00
2015-06-13 03:30:00,3.0423965087281797,0.3518230452674897,0.0836010230179028,0.6118826086956521,0.9773915492957748,0.8866112903225807,0.6642507804370448,0.5016911842892768,0.058015620164609046,0.013785808695652171,0.10089944217391303,0.16117186647887324,0.14620220177419355,0.10953495369406868,0.1649,-0.7827793443554812,12.12,16.82,2015-06-13 03:30:00
2015-06-13 04:00:00,3.054872817955112,0.3526831275720164,0.0838286445012787,0.6122173913043478,0.9761295774647888,0.8850838709677419,0.6640967741935484,0.5037485276807979,0.058157447736625505,0.013823343478260858,0.10095464782608696,0.16096376732394366,0.14595033032258062,0.10950955806451612,0.1649,-0.7827793443554812,12.3,16.7,2015-06-13 04:00:00
2015-06-13 04:30:00,3.05815710723192,0.352559670781893,0.083928388746803,0.6132130434782609,0.9765802816901408,0.8839435483870968,0.6646534859521332,0.5107122369077306,0.058877465020576135,0.014016040920716103,0.10240657826086957,0.1630889070422535,0.14761857258064517,0.11099713215400626,0.167,-0.7772835288524167,12.9,16.59,2015-06-13 04:30:00
2015-06-13 05:00:00,3.0579027431421446,0.3523333333333333,0.0841176470588235,0.6127347826086956,0.9779971830985916,0.884558064516129,0.6652018730489074,0.5014960498753117,0.05778266666666666,0.013795294117647055,0.1004885043478261,0.16039153802816902,0.14506752258064515,0.10909310718002083,0.164,-0.7851561519523022,12.26,16.48,2015-06-13 05:00:00
2015-06-13 05:30:00,3.0613216957605984,0.3520082304526749,0.0840409207161125,0.6122130434782609,0.9781802816901408,0.8866516129032258,0.6665962539021852,0.51124072319202,0.05878537448559671,0.014034833759590788,0.10223957826086957,0.16335610704225353,0.1480708193548387,0.11132157440166494,0.167,-0.7772835288524167,13.68,16.41,2015-06-13 05:30:00
2015-06-13 06:00:00,3.054221945137157,0.3513374485596707,0.0838593350383631,0.6110260869565217,0.9766788732394366,0.8887322580645161,0.6682008324661811,0.5036411987531172,0.057935545267489695,0.013828404347826074,0.10075820173913043,0.1610543461971831,0.1465519493548387,0.11018631727367326,0.1649,-0.7827793443554812,13.05,16.34,2015-06-13 06:00:00
2015-06-13 06:30:00,3.0534738154613463,0.3510905349794238,0.0836291560102301,0.6105695652173914,0.9775154929577464,0.891208064516129,0.6699386056191468,0.5099301271820449,0.058632119341563774,0.013966069053708428,0.10196511739130436,0.16324508732394366,0.14883174677419356,0.11187974713839752,0.167,-0.7772835288524167,11.76,16.3,2015-06-13 06:30:00
2015-06-13 07:00:00,3.046336658354115,0.3507366255144032,0.0832838874680307,0.6117478260869565,0.9790507042253522,0.8924661290322581,0.6720853277835589,0.5087382219451372,0.05857301646090534,0.013908409207161127,0.10216188695652174,0.16350146760563383,0.14904184354838712,0.11223824973985434,0.167,-0.7772835288524167,12.18,16.33,2015-06-13 07:00:00
2015-06-13 07:30:00,3.037496259351621,0.3502798353909465,0.0831943734015345,0.6123782608695653,0.9789830985915492,0.8928306451612903,0.6718501560874091,0.5072618753117207,0.058496732510288064,0.013893460358056263,0.1022671695652174,0.16349017746478872,0.14910271774193548,0.11219897606659732,0.167,-0.7772835288524167,12.11,16.35,2015-06-13 07:30:00
